,station,state,country,lat,lon,timezone,elev,HDD,CDD,ClimateZone,design_cooling_T,design_heating_T,1,2,3,4,5,6,7,8,9,10,11,12
724080,Philadelphia/Willow Gr,PA,USA,40.2,-75.15,-5.0,110.0,2681,2003,4A/B - mixed,31.699999999999996,-7.799999999999999,-0.3139784946236546,0.6953869047619046,5.917204301075261,10.540555555555551,16.90430107526881,21.681805555555567,24.450672043010737,23.63870967741936,20.4561111111111,13.644489247311807,7.689166666666673,2.20497311827957
724084,Belmar Asc,NJ,USA,40.18,-74.07,-5.0,26.0,2846,1776,4A/B - mixed,32.0,-10.0,-0.7650537634408607,0.981845238095238,2.6185483870967743,10.572638888888898,16.09731182795699,20.253611111111105,24.71854838709678,23.065994623655943,18.071388888888897,12.026881720430104,8.253472222222232,3.3688172043010813
724085,Philadelphia Ne Philadelphia,PA,USA,40.08,-75.02,-5.0,30.0,2571,2083,4A/B - mixed,33.0,-11.7,-3.319220430107522,1.6657738095238097,7.150672043010754,12.321388888888889,16.583602150537647,21.919722222222227,24.6858870967742,25.894354838709674,21.131944444444443,13.526209677419358,8.055416666666664,4.6059139784946135
724086,PHILADELPHIA,PA,USA,39.88,-75.25,-5.0,9.0,2786,1962,4A/B - mixed,30.6,-8.9,-1.2361559139784954,-0.22380952380952396,5.293145161290325,10.562499999999998,17.056317204301095,21.696527777777792,24.88427419354838,23.14260752688172,20.128055555555584,12.975268817204304,7.666250000000006,1.436962365591397
724088,Dover Afb,DE,USA,39.13,-75.47,-5.0,7.0,2664,1966,4A/B - mixed,32.2,-10.6,0.8422043010752693,1.7519345238095214,4.064381720430101,11.434305555555554,15.849596774193554,22.767361111111097,24.874462365591395,22.230645161290326,19.30666666666667,14.306720430107525,5.390000000000001,3.9301075268817196
724089,WILMINGTON,DE,USA,39.67,-75.6,-5.0,24.0,2719,2001,4A/B - mixed,30.940999999999985,-9.4,-1.5348118279569911,0.0839285714285704,6.2029569892473155,10.499166666666675,17.41653225806449,22.001388888888897,24.596774193548388,23.95228494623652,19.415138888888887,13.396236559139787,7.610138888888884,3.289381720430112
724094,Caldwell Essex Co,NJ,USA,40.88,-74.28,-5.0,53.0,2705,1708,4A/B - mixed,30.0,-10.0,-1.0661290322580643,1.822172619047619,5.4467741935483875,9.610972222222223,14.8002688172043,21.813611111111115,21.43400537634409,21.312634408602154,19.60097222222222,11.933467741935486,9.164722222222222,4.378360215053763
724095,Trenton Mercer County Ap,NJ,USA,40.28,-74.82,-5.0,65.0,2669,2049,4A/B - mixed,33.0,-11.0,-1.0529569892473134,0.567261904761901,6.839381720430109,12.848055555555554,15.529032258064515,21.767500000000002,25.26935483870967,24.97083333333334,18.717222222222226,13.446774193548382,8.910972222222222,2.2845430107526887
724096,Lakehurst NAS,NJ,USA,40.03,-74.7,-5.0,34.0,2860,1795,4A/B - mixed,31.699999999999996,-10.6,-1.4331989247311825,0.4642857142857147,4.5018817204301085,9.514583333333324,15.224193548387083,21.390694444444453,23.438575268817225,22.485483870967744,18.587916666666665,13.68884408602149,8.088472222222213,2.377016129032262
724100,LYNCHBURG,VA,USA,37.33,-79.2,-5.0,279.0,2392,2068,4A/B - mixed,31.1,-9.041,0.824193548387096,1.8928571428571426,9.05658602150538,13.361111111111109,18.360752688172067,22.487499999999986,23.87029569892476,22.733198924731198,19.473888888888876,12.761424731182792,8.149305555555568,3.807526881720422
724105,Staunton Shenandoah,VA,USA,38.27,-78.9,-5.0,366.0,2565,2054,4A/B - mixed,33.1,-11.0,3.175268817204301,1.9690476190476185,4.4662634408602075,11.755416666666662,16.316935483870953,22.511666666666688,23.84381720430109,25.024596774193533,19.662638888888885,12.87284946236558,4.979166666666666,5.407258064516126
724106,Danville Faa Ap,VA,USA,36.57,-79.33,-5.0,176.0,1973,2542,3A/B - warm,33.34099999999998,-5.6,2.412499999999998,7.117857142857141,9.618682795698923,16.437916666666666,19.16653225806453,22.26027777777781,25.660752688172057,25.927419354838687,23.89930555555555,15.028897849462371,7.298055555555561,6.5161290322580605
724107,Hillsville,VA,USA,36.77,-80.82,-5.0,834.0,2955,1568,4A/B - mixed,29.1,-12.3,1.50577956989247,1.7419642857142805,3.2860215053763406,10.259166666666674,13.94852150537633,18.848055555555565,21.731451612903193,22.51747311827955,16.071805555555553,12.747177419354834,3.6255555555555583,2.742473118279569
724110,Roanoke,VA,USA,37.32,-79.97,-5.0,358.0,2298,2146,4A/B - mixed,31.699999999999996,-7.581999999999999,1.943413978494627,3.8842261904761903,7.009274193548396,13.558750000000027,18.170698924731187,22.430694444444445,24.03091397849461,23.243413978494615,20.987361111111102,13.666935483870969,8.472638888888886,3.9245967741935437
724113,Virginia Tech Arpt,VA,USA,37.22,-80.42,-5.0,650.0,2752,1766,4A/B - mixed,29.440999999999985,-10.0,-1.1147849462365593,3.316666666666665,3.1822580645161263,11.891111111111119,15.743682795698927,20.67875,21.915456989247303,22.095564516129027,17.02652777777778,14.127822580645164,8.925138888888888,1.106989247311828
724115,Hot Springs Ingalls,VA,USA,37.95,-79.83,-5.0,1156.0,3570,1191,5A/B - cool,25.5,-17.0,-0.9021505376344087,-1.1093750000000147,2.856854838709678,8.731388888888903,10.178494623655924,16.654027777777785,18.654838709677417,19.66196236559142,14.645000000000007,11.001344086021508,2.630555555555555,-0.6594086021505386
724116,Pulaski,VA,USA,37.13,-80.68,-5.0,642.0,2791,1705,4A/B - mixed,29.0,-12.3,2.2188172043010757,2.3744047619047617,3.909543010752681,10.178888888888887,14.409139784946236,20.909305555555555,22.774596774193544,20.674865591397847,18.739444444444445,14.288440860215054,3.8633333333333337,1.5630376344086023
724117,Wise Lonesome Pine,VA,USA,36.98,-82.53,-5.0,817.0,2649,1795,4A/B - mixed,29.0,-11.7,0.8869623655913978,4.2389880952380965,3.237231182795697,9.458749999999993,16.53091397849462,19.971527777777787,20.903897849462364,21.85873655913977,21.120277777777773,13.630107526881714,10.935138888888885,-0.3430107526881741
724120,Beckley Raleigh Co Mem Ap,WV,USA,37.8,-81.12,-5.0,763.0,2895,1625,4A/B - mixed,27.800000000000004,-11.7,1.0473118279569895,2.1183035714285734,7.050403225806453,12.911944444444417,14.334139784946268,20.275972222222194,21.86545698924733,20.99677419354835,16.121805555555543,11.796774193548377,7.381805555555564,-4.1008064516129
724125,Bluefield Mercer Co  Nrel,WV,USA,37.27,-81.24,-5.0,803.0,2443,1746,4A/B - mixed,27.199999999999996,-10.041,-0.2598118279569875,4.432440476190474,8.493548387096777,10.103333333333346,15.67620967741938,19.362361111111124,21.75967741935486,20.56505376344083,16.662361111111125,14.649865591397873,9.632222222222229,4.352956989247306
724127,Lewisburg Greenbrie,WV,USA,37.87,-80.4,-5.0,702.0,3377,1347,5A/B - cool,28.9,-14.382,-0.43427419354838676,-0.8130952380952392,4.184274193548387,9.441944444444443,12.082795698924736,19.252361111111114,21.763037634408626,19.15362903225807,15.735694444444443,8.646639784946236,1.5984722222222236,1.4000000000000001
724140,Charleston Yeager Arpt,WV,USA,38.38,-81.58,-5.0,310.0,2521,2065,4A/B - mixed,31.1,-14.564,-0.9665322580645133,1.4153273809523783,9.706720430107529,12.665416666666674,17.6784946236559,22.127222222222226,24.323387096774166,22.633602150537666,19.116388888888892,12.403494623655895,8.311388888888876,2.433064516129034
724170,ELKINS,WV,USA,38.88,-79.85,-5.0,594.0,3387,1279,5A/B - cool,27.800000000000004,-16.182000000000002,-2.724462365591398,-1.257291666666666,4.289919354838713,9.15375,13.803763440860203,17.991111111111113,19.947715053763442,19.969489247311806,15.788749999999986,8.74287634408601,5.2786111111111085,-0.46317204301075393
724175,Harrison Marion Rgn,WV,USA,39.28,-80.23,-5.0,380.0,2723,1869,4A/B - mixed,31.30499999999993,-9.3,0.9744623655913994,3.119494047619048,7.934274193548387,13.013472222222223,16.22096774193549,20.679722222222242,22.817069892473125,22.83185483870968,20.063611111111108,11.791935483870967,3.653749999999995,-0.6790322580645156
724176,Morgantown Hart Field,WV,USA,39.65,-79.92,-5.0,378.0,2699,1782,4A/B - mixed,28.300000000000004,-16.7,-3.7227150537634346,3.1767857142857148,6.925268817204288,13.29333333333334,16.26438172043013,20.133472222222245,22.21223118279572,21.141801075268816,17.903750000000013,12.752150537634428,4.829444444444443,4.601881720430109
724177,Martinsburg Eastern Wv Reg Ap,WV,USA,39.4,-77.98,-5.0,162.0,2336,1880,4A/B - mixed,30.0,-8.9,0.3815860215053736,5.058779761904761,7.3869623655913985,13.588055555555558,16.311021505376353,20.827361111111124,23.071236559139784,22.159811827956997,19.15486111111111,13.217741935483868,9.18027777777781,3.5606182795698875
724210,COVINGTON,KY,USA,39.07,-84.67,-5.0,271.0,2800,2007,4A/B - mixed,31.1,-10.841000000000001,-2.0357526881720425,0.13735119047619054,6.958064516129029,12.685833333333347,17.41626344086021,22.367083333333344,23.82352150537638,22.858467741935513,19.378749999999986,11.545564516129032,6.602222222222239,0.8487903225806466
724220,LEXINGTON,KY,USA,38.03,-84.6,-5.0,301.0,2674,2031,4A/B - mixed,30.6,-10.6,-1.0946236559139777,0.036458333333333356,5.353763440860219,14.097916666666665,17.24986559139784,22.79722222222225,22.978091397849454,22.380779569892496,19.392777777777745,13.575806451612898,7.810416666666658,1.8130376344086003
724230,Louisville Standiford Field,KY,USA,38.18,-85.73,-5.0,147.0,2442,2347,4A/B - mixed,32.8,-10.0,-0.1615591397849455,0.8825892857142845,8.790322580645158,13.250972222222229,19.26586021505377,24.189861111111142,25.621908602150498,24.110349462365605,20.283333333333328,14.84946236559139,7.720277777777781,3.4900537634408724
724235,Louisville Bowman Field,KY,USA,38.23,-85.67,-5.0,165.0,2141,2366,4A/B - mixed,32.0,-8.0,-0.43266129032258016,5.615625,10.048521505376344,15.80499999999998,21.1364247311828,23.560833333333374,23.929301075268818,24.41693548387097,19.8123611111111,13.651478494623655,10.979722222222223,2.898655913978494
724236,Jackson Julian Carroll Ap,KY,USA,37.58,-83.32,-5.0,416.0,2107,2213,4A/B - mixed,30.6,-6.7,1.6211021505376306,4.90952380952381,7.09959677419355,15.770555555555562,18.369354838709675,22.223194444444463,23.96545698924735,23.43575268817207,18.08291666666667,14.367607526881738,10.502777777777784,5.692607526881726
724238,Henderson City,KY,USA,37.82,-87.68,-6.0,117.0,2670,2021,4A/B - mixed,32.0,-13.900000000000002,1.4517473118279596,2.9636904761904703,4.2908602150537645,11.496111111111137,18.5630376344086,21.40777777777778,24.095026881720436,22.02459677419356,19.77513888888888,13.040860215053785,5.051250000000004,2.838037634408599
724240,Fort Knox Godman Aaf,KY,USA,37.9,-85.97,-5.0,239.0,2581,2225,4A/B - mixed,33.3,-14.400000000000002,2.680376344086021,2.6236607142857142,4.12083333333333,11.111388888888902,19.258870967741966,22.28097222222226,26.30591397849461,22.09650537634409,20.674027777777777,14.916129032258063,6.0851388888888875,2.177284946236559
724243,London Corbin Ap,KY,USA,37.08,-84.08,-5.0,362.0,2423,2064,4A/B - mixed,31.1,-10.6,-1.5836021505376339,1.705059523809526,9.86626344086022,14.610972222222243,16.63239247311828,19.819722222222193,24.49032258064519,23.000672043010752,19.438055555555557,14.109274193548385,10.28402777777778,1.8034946236559097
724250,Huntington Tri State Arpt,WV,USA,38.38,-82.55,-5.0,253.0,2482,2127,4A/B - mixed,31.1,-11.7,0.5145161290322606,1.5471726190476194,8.745833333333334,13.078472222222215,18.029838709677417,22.28416666666667,24.399865591397848,22.922311827957014,19.011111111111095,13.002688172043014,8.060138888888885,2.642741935483874
724273,Parkersburg Wood County Ap,WV,USA,39.35,-81.43,-5.0,253.0,2676,2061,4A/B - mixed,32.2,-11.7,-3.7932795698924773,0.8330357142857187,6.454032258064518,14.203055555555554,16.46384408602151,21.430277777777775,23.04838709677423,23.973252688172057,20.898333333333344,12.98306451612903,8.703055555555554,2.375403225806451
724275,Wheeling Ohio County Ap,WV,USA,40.18,-80.65,-5.0,359.0,3110,1638,5A/B - cool,29.0,-10.0,3.3705645161290283,-0.4404761904761903,2.088978494623656,12.098333333333334,13.674327956989243,21.36722222222222,21.260752688172044,20.580779569892478,16.749722222222225,12.998521505376344,4.176666666666667,-2.191129032258063
724280,Columbus Port Columbus Intl A,OH,USA,39.98,-82.88,-5.0,247.0,2986,1758,4A/B - mixed,29.4,-15.0,-2.4591397849462378,-1.822619047619047,5.337096774193542,11.726250000000002,17.33830645161291,20.979722222222218,23.048924731182783,21.91518817204305,18.009305555555542,10.713037634408604,6.721111111111108,0.39059139784946173
724286,Zanesville Municipal Ap,OH,USA,39.95,-81.9,-5.0,268.0,2645,1774,4A/B - mixed,30.0,-7.799999999999999,3.143145161290322,2.1797619047619086,5.971908602150535,13.04263888888888,18.406317204301093,19.048194444444423,22.838037634408618,20.604166666666675,17.773194444444446,11.24798387096774,7.322083333333332,1.006720430107527
724288,Ohio State Universi,OH,USA,40.07,-83.07,-5.0,283.0,2814,1960,4A/B - mixed,32.0,-12.7,-1.4465053763440867,1.9860119047619043,5.920698924731189,9.93458333333333,14.333198924731182,21.35541666666668,24.14650537634409,25.388978494623686,20.932361111111113,13.448924731182805,7.0761111111111115,1.0663978494623652
724290,Dayton International Airport,OH,USA,39.9,-84.22,-5.0,305.0,3196,1793,5A/B - cool,30.0,-16.1,-4.110080645161293,-2.8221726190476213,5.820161290322582,10.955138888888884,17.421639784946244,21.284722222222225,23.912903225806467,22.64892473118276,17.57916666666669,10.666397849462362,4.967916666666665,-0.638172043010758
724297,Cincinnati Municipal Ap Lunki,OH,USA,39.1,-84.42,-5.0,149.0,2656,1926,4A/B - mixed,32.2,-11.2,-0.24959677419354773,0.03809523809523414,5.954569892473135,13.568472222222233,17.35631720430108,20.033472222222226,25.182795698924764,23.296505376344083,18.362222222222197,12.04677419354839,8.854166666666684,2.3911290322580605
724320,EVANSVILLE,IN,USA,38.05,-87.53,-6.0,118.0,2556,2243,4A/B - mixed,32.2,-12.982,0.5228494623655926,0.6438988095238111,7.674462365591412,14.100833333333306,18.676747311827945,23.982777777777795,24.521370967741976,23.993817204301067,19.575555555555567,13.786021505376375,7.880833333333336,0.7221774193548397
724335,Mount Vernon  Awos,IL,USA,38.32,-88.87,-6.0,146.0,2564,2308,4A/B - mixed,34.0,-14.5,0.6946236559139798,2.26904761904762,3.3889784946236556,9.920000000000002,20.071370967741935,24.433055555555555,23.673118279569895,25.22715053763439,22.570138888888884,14.58158602150538,8.918333333333335,2.7720430107526877
724336,Southern Illinois,IL,USA,37.77,-89.25,-6.0,128.0,2333,2518,4A/B - mixed,34.0,-12.0,-1.9471774193548386,3.7738095238095237,9.54704301075269,12.09472222222223,21.876209677419368,23.448055555555563,26.463575268817216,25.400940860215044,21.642361111111118,14.83360215053766,10.326666666666666,1.6564516129032258
724338,Belleville Scott Afb,IL,USA,38.55,-89.85,-6.0,135.0,2856,2095,4A/B - mixed,33.3,-14.5,-0.16290322580645106,2.298511904761903,3.6474462365591402,10.549166666666665,16.604166666666668,25.140833333333372,25.78454301075267,23.635080645161295,18.462500000000023,14.263844086021502,5.4127777777777775,-0.2305107526881725
724339,Marion Regional,IL,USA,37.75,-89.02,-6.0,144.0,2485,2189,4A/B - mixed,33.3,-9.181999999999999,3.013306451612901,0.33794642857142854,5.825672043010753,11.39166666666667,16.935752688172037,25.487777777777783,26.74892473118282,23.47365591397849,19.298472222222205,14.444086021505386,9.764444444444443,1.81747311827957
724340,ST._LOUIS,MO,USA,38.75,-90.38,-6.0,172.0,2733,2333,4A/B - mixed,33.58199999999997,-13.181999999999999,-2.6708333333333325,0.4129464285714284,7.186559139784945,14.253194444444446,19.575537634408597,23.900416666666672,25.646639784946235,25.33615591397847,20.609583333333326,12.74287634408602,7.032222222222219,-0.893010752688173
724345,St Louis Spirit Of St Louis A,MO,USA,38.65,-90.65,-6.0,141.0,2315,2328,4A/B - mixed,33.3,-8.9,-1.2583333333333304,1.9866071428571428,8.323118279569902,15.730694444444458,19.389784946236585,22.91527777777779,25.64489247311828,24.78373655913978,19.37611111111113,13.804166666666665,10.21541666666667,4.073790322580652
724350,Paducah Barkley Regional Ap,KY,USA,37.05,-88.77,-6.0,124.0,2041,2458,4A/B - mixed,32.8,-6.7,2.537634408602147,3.1156250000000005,9.320967741935492,16.07708333333335,18.449193548387097,25.131111111111117,26.108602150537642,23.837903225806457,19.399444444444452,15.303629032258062,10.435972222222233,5.771774193548383
724354,Somerset Awos,KY,USA,38.0,-84.6,-5.0,283.0,2163,2459,4A/B - mixed,33.0,-8.0,1.4063172043010752,1.9513392857142853,10.236021505376344,14.920555555555554,20.78185483870967,24.091666666666683,24.802956989247317,24.426209677419344,20.495694444444442,13.91868279569893,11.455000000000018,3.1118279569892477
724365,Huntingburg,IN,USA,38.25,-86.95,-5.0,161.0,2254,2326,4A/B - mixed,33.0,-5.840999999999999,4.616666666666665,3.467708333333332,9.625672043010756,10.530000000000001,19.155107526881732,23.966249999999985,24.143010752688173,25.03467741935483,21.969027777777775,15.368010752688178,7.610694444444454,2.7897849462365585
724373,Terre Haute Hulman Regional A,IN,USA,39.45,-87.3,-5.0,175.0,2772,2147,4A/B - mixed,33.3,-20.6,-5.334408602150543,0.20208333333332873,6.948118279569897,14.14708333333334,16.246505376344114,21.858888888888885,25.174193548387116,26.112768817204262,20.48847222222222,12.216801075268819,8.405000000000001,1.3952956989247316
724375,Monroe Co,IN,USA,39.13,-86.62,-5.0,264.0,2895,1917,4A/B - mixed,32.0,-17.0,-1.532795698924732,-0.14895833333333727,6.81344086021505,12.908333333333335,16.39771505376344,21.479722222222215,23.567607526881716,24.61088709677419,17.487777777777772,11.526344086021508,8.774305555555571,-2.240322580645161
724380,Indianapolis,IN,USA,39.73,-86.27,-5.0,246.0,3072,1888,5A/B - cool,30.9,-13.7,-3.639381720430098,-0.5633928571428567,4.020967741935487,10.900138888888883,16.374865591397857,21.991527777777794,23.535349462365563,23.35215053763442,18.55847222222221,13.05833333333333,5.653888888888897,-1.0559139784946237
724386,Lafayette Purdue Univ Ap,IN,USA,40.42,-86.93,-5.0,183.0,3194,1918,5A/B - cool,32.0,-17.2,-3.0642473118279585,-2.6904761904761907,6.881720430107527,12.555555555555518,16.08373655913982,21.17416666666662,23.952419354838714,23.143682795698933,18.46527777777778,12.051075268817199,7.935972222222224,-7.3817204301075146
724390,SPRINGFIELD,IL,USA,39.83,-89.67,-6.0,187.0,3177,2045,5A/B - cool,32.2,-17.482,-5.555376344086021,-3.734375000000005,4.647446236559141,12.411944444444432,18.033602150537625,22.68986111111115,24.138575268817178,23.225672043010736,20.05611111111108,13.035080645161283,6.310138888888883,-2.085483870967741
724396,Quincy Muni Baldwin Fld,IL,USA,39.93,-91.2,-6.0,233.0,2813,2030,4A/B - mixed,31.1,-15.0,-3.3823924731182813,-0.8105654761904769,6.970295698924734,12.58611111111111,17.888306451612895,21.57861111111112,22.682526881720484,23.809677419354845,21.680833333333336,12.591129032258065,6.69805555555556,0.9666666666666678
724397,Central Illinois Rg,IL,USA,40.47,-88.92,-6.0,272.0,3303,1759,5A/B - cool,31.699999999999996,-16.781999999999996,-0.6745967741935482,-1.8907738095238138,2.1626344086021505,8.248749999999998,16.43037634408602,23.164861111111133,24.003091397849428,20.80577956989248,17.270138888888923,12.435887096774197,3.3488888888888906,-1.7319892473118275
724400,Springfield,MO,USA,37.23,-93.38,-6.0,387.0,2485,2227,4A/B - mixed,32.2,-9.4,1.4431451612903141,2.7360119047619023,6.02540322580646,13.026111111111117,18.388306451612916,22.487222222222215,25.05873655913974,24.294623655913984,20.107222222222227,13.786424731182796,8.549583333333347,1.783467741935486
724450,Columbia,MO,USA,38.82,-92.22,-6.0,274.0,2747,2149,4A/B - mixed,32.8,-14.400000000000002,-0.25793010752688117,0.31741071428571555,4.790994623655916,12.905277777777764,18.679032258064524,22.800277777777783,24.964516129032262,24.116263440860227,19.01152777777778,13.367338709677428,7.314166666666664,0.03615591397849443
724454,Farmington,MO,USA,37.77,-90.4,-6.0,274.0,2420,2211,4A/B - mixed,32.7,-12.0,2.4501344086021497,3.1888392857142818,9.145295698924743,13.613055555555555,17.487903225806456,21.434861111111125,24.549193548387084,26.13225806451611,17.492916666666698,14.254435483870962,5.991666666666666,2.353763440860215
724455,Kirksville Regional Ap,MO,USA,40.1,-92.55,-6.0,294.0,3460,1942,5A/B - cool,32.0,-19.441,-5.185752688172047,-0.5248511904761964,3.07983870967742,10.986666666666668,19.987365591397857,21.25138888888889,24.861424731182797,22.991801075268818,17.2676388888889,12.3279569892473,3.338472222222222,-8.498655913978494
724456,Vichy Rolla Natl Arpt,MO,USA,38.13,-91.77,-6.0,336.0,2565,1958,4A/B - mixed,31.0,-16.1,-2.332123655913978,4.458779761904762,8.487231182795712,13.661388888888878,16.30994623655917,22.029444444444433,24.395430107526884,21.062903225806487,18.345833333333346,13.116129032258083,9.064166666666667,-0.06599462365591381
724457,Ft Lnrd Wd Aaf,MO,USA,37.75,-92.15,-6.0,351.0,2513,2431,4A/B - mixed,34.4,-12.123,2.5470430107526862,4.705952380952377,6.052688172043011,11.561111111111115,18.982258064516124,24.891527777777814,26.968010752688173,24.00241935483873,19.321388888888933,16.496908602150537,4.312777777777779,1.9153225806451573
724458,Jefferson City Mem,MO,USA,38.58,-92.15,-6.0,167.0,2425,2361,4A/B - mixed,32.04099999999998,-10.0,0.7788978494623656,3.637202380952382,7.631586021505375,14.284583333333332,16.755107526881716,24.359305555555565,25.96209677419355,24.913844086021513,21.893472222222222,13.949327956989247,9.476527777777779,0.6561827956989267
724459,Kaiser Mem  Awos,MO,USA,38.1,-92.55,-6.0,265.0,2485,2389,4A/B - mixed,35.0,-9.3,-0.028763440860214526,3.20654761904762,7.8735215053763445,13.424027777777766,17.713709677419356,23.655416666666667,26.73696236559139,24.786962365591396,22.55722222222222,13.313037634408596,9.07472222222222,0.41330645161290325
724460,KANSAS_CITY,MO,USA,39.3,-94.72,-6.0,315.0,2795,2290,4A/B - mixed,33.3,-11.7,-2.5744623655913905,0.054613095238095336,5.092876344086026,14.62569444444445,17.94959677419354,23.285277777777768,27.616397849462384,24.16612903225808,19.7665277777778,15.182795698924746,5.704722222222226,0.4116935483870969
724463,Kansas City Downtown Ap,MO,USA,39.12,-94.6,-6.0,226.0,2321,2653,4A/B - mixed,35.0,-10.0,-1.224193548387097,5.460119047619047,9.553897849462365,13.769583333333333,20.87741935483871,24.504444444444477,27.009139784946235,28.376747311827927,24.245416666666664,14.209408602150539,5.891666666666666,3.2098118279569805
724467,Whiteman Afb,MO,USA,38.72,-93.55,-6.0,255.0,2604,2249,4A/B - mixed,34.4,-12.0,1.3338709677419354,2.7796130952380906,4.510349462365591,12.242222222222255,18.765591397849462,23.99555555555556,25.537634408602177,23.910618279569917,18.859305555555594,14.895698924731226,3.7148611111111127,4.604435483870966
724468,Olathe Johnson Co,KS,USA,38.85,-94.73,-6.0,334.0,2482,2311,4A/B - mixed,34.0,-12.0,1.2680107526881719,-0.3492559523809524,8.022983870967742,13.259444444444444,16.721102150537636,22.447638888888882,26.49475806451611,25.273521505376344,23.01541666666666,13.653763440860217,11.207222222222223,-0.24637096774193526
724475,Olathe Johnson Co Industrial,KS,USA,38.83,-94.88,-6.0,331.0,2687,2316,4A/B - mixed,33.0,-12.0,0.47889784946236585,-0.8366071428571428,8.956854838709678,12.985416666666667,19.9760752688172,24.584027777777777,25.2752688172043,25.91102150537637,20.310694444444437,13.62298387096774,4.271388888888891,-0.6259408602150526
724490,St Joseph Rosecrans Memorial,MO,USA,39.77,-94.9,-6.0,247.0,2992,2106,4A/B - mixed,33.8,-12.882,-2.844354838709679,1.6116071428571432,2.896370967741937,11.901527777777794,17.855107526881714,23.905833333333344,25.37379032258065,26.222849462365602,17.71250000000002,12.458333333333329,4.717083333333332,1.1663978494623655
724500,WICHITA,KS,USA,37.65,-97.42,-6.0,408.0,2686,2370,4A/B - mixed,36.58199999999997,-14.8,-2.71209677419355,0.6528273809523809,7.872983870967743,13.545555555555552,17.69153225806452,24.256666666666657,27.964919354838752,26.105645161290344,20.737499999999983,15.06760752688171,5.94361111111111,-0.3732526881720421
724504,Wichita Col  Jabara,KS,USA,37.75,-97.22,-6.0,433.0,2603,2347,4A/B - mixed,36.0,-11.0,1.0556451612903226,2.798809523809523,8.832930107526883,13.539722222222226,16.961424731182788,24.841666666666665,27.95322580645161,24.26733870967742,21.658055555555563,14.51666666666667,6.423611111111113,-4.434408602150539
724505,Mcconnell Afb,KS,USA,37.62,-97.27,-6.0,414.0,2615,2582,4A/B - mixed,37.2,-10.0,0.10967741935483863,1.760267857142857,5.045430107526882,11.918888888888887,20.024059139784946,25.746805555555586,28.478494623655905,24.804032258064538,23.52472222222222,16.026344086021517,4.90013888888889,2.872043010752688
724506,Hutchinson Municipal Ap,KS,USA,38.07,-97.87,-6.0,463.0,2479,2380,4A/B - mixed,36.0,-13.0,-1.9853494623655912,4.197619047619047,9.455645161290322,12.49944444444445,19.825134408602146,24.70263888888889,25.48844086021506,25.796639784946244,19.489583333333364,14.855645161290322,9.869166666666667,-1.1256720430107523
724507,Chanute Martin Johnson Ap,KS,USA,37.67,-95.48,-6.0,298.0,2424,2654,4A/B - mixed,34.4,-12.2,1.8544354838709678,3.816666666666664,9.453494623655923,16.834722222222208,19.938844086021508,23.115138888888872,26.599999999999987,26.85967741935487,24.329166666666666,15.760349462365589,6.365555555555551,-5.078494623655914
724509,Newton  Awos,KS,USA,38.05,-97.28,-6.0,467.0,2727,2195,4A/B - mixed,34.4,-13.140999999999998,-1.4626344086021568,1.4641369047619028,2.9454301075268763,11.758055555555554,18.600672043010757,21.477777777777764,23.064919354838715,26.868682795698934,23.180555555555536,13.340188172043062,8.422083333333331,2.21989247311828
724510,Dodge City Regional Ap,KS,USA,37.77,-99.97,-6.0,785.0,2775,2211,4A/B - mixed,36.1,-12.2,-3.8767473118279474,1.5693452380952386,6.052284946236565,13.614305555555573,17.834946236559137,23.462638888888907,27.092204301075263,24.38790322580648,20.73402777777776,13.580913978494639,5.28694444444444,1.1750000000000003
724515,Garden City Municipal Ap,KS,USA,37.93,-100.72,-6.0,878.0,2890,2017,4A/B - mixed,35.0,-10.0,-0.17647849462365617,0.9697916666666666,3.2294354838709607,13.32125,15.987768817204309,25.032222222222217,25.09529569892473,22.329301075268823,18.74319444444445,12.488844086021507,4.6365277777777765,1.5995967741935482
724516,Liberal Muni,KS,USA,37.03,-100.97,-6.0,901.0,2677,2236,4A/B - mixed,35.84099999999998,-11.0,-0.5108870967741928,5.753422619047622,3.9700268817204236,12.007500000000025,18.498118279569898,23.289444444444445,26.80389784946237,23.56854838709674,21.880555555555546,10.61774193548387,7.1604166666666655,2.2569892473118287
724517,Great Bend  Awos,KS,USA,38.35,-98.87,-6.0,575.0,2700,2237,4A/B - mixed,36.0,-13.163999999999998,-2.057661290322581,4.155952380952381,2.640994623655912,14.486666666666663,15.944623655913968,25.440416666666664,26.14301075268817,22.931182795698913,21.994305555555552,13.331720430107532,7.271805555555558,1.4030913978494626
724518,Hays Muni  Awos,KS,USA,38.85,-99.27,-6.0,609.0,2756,2233,4A/B - mixed,37.4,-10.640999999999998,-1.499327956989255,3.6723214285714287,5.202016129032257,11.44208333333334,16.122177419354845,22.77319444444444,28.584543010752686,25.711693548387085,21.90027777777778,12.952016129032264,6.98736111111111,0.44045698924731175
724550,Fort Riley Marshall Aaf,KS,USA,39.05,-96.77,-6.0,324.0,2428,2463,4A/B - mixed,35.0,-12.1,0.41142473118279627,-0.0004464285714281075,8.936290322580653,14.56097222222224,16.547580645161315,25.746249999999982,25.88239247311829,26.16827956989246,21.11777777777778,16.088978494623653,7.706527777777784,2.457526881720429
